exp_name,problem,method,dim,seed,noise_seed,noise_pct,sigma_noise,budget,iter,init_factor,x_uv,x_xy,x,y,y_noisy,best_so_far,best_so_far_obs,regret,regret_obs,time_s
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,0,2.0,"[0.04097352393619458, 0.016527635528529094]","[-4.385397140957082, 0.24791453292793642]","[-4.385397140957082, 0.24791453292793642]",238.44555877343436,238.44555877343436,238.44555877343436,238.44555877343436,238.04767177343436,238.04767177343436,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,1,2.0,"[0.04097352393619469, 0.016527635528529094]","[-4.38539714095708, 0.24791453292793642]","[-4.38539714095708, 0.24791453292793642]",238.4455587734342,238.4455587734342,238.4455587734342,238.4455587734342,238.0476717734342,238.0476717734342,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,2,2.0,"[0.04097352393619469, 0.016527635528529094]","[-4.38539714095708, 0.24791453292793642]","[-4.38539714095708, 0.24791453292793642]",238.4455587734342,238.4455587734342,238.4455587734342,238.4455587734342,238.0476717734342,238.0476717734342,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,3,2.0,"[0.04097352393619469, 0.5165276355285291]","[-4.38539714095708, 7.747914532927936]","[-4.38539714095708, 7.747914532927936]",66.45405037438317,66.45405037438317,66.45405037438317,66.45405037438317,66.05616337438317,66.05616337438317,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,4,2.0,"[0.04097352393619458, 0.5165276355285291]","[-4.385397140957082, 7.747914532927936]","[-4.385397140957082, 7.747914532927936]",66.45405037438326,66.45405037438326,66.45405037438317,66.45405037438317,66.05616337438317,66.05616337438317,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,5,2.0,"[0.5409735239361947, 0.016527635528529094]","[3.11460285904292, 0.24791453292793642]","[3.11460285904292, 0.24791453292793642]",4.596621638179447,4.596621638179447,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,6,2.0,"[0.04097352393619458, 0.016527635528529094]","[-4.385397140957082, 0.24791453292793642]","[-4.385397140957082, 0.24791453292793642]",238.44555877343436,238.44555877343436,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,7,2.0,"[0.5409735239361947, 0.016527635528529094]","[3.11460285904292, 0.24791453292793642]","[3.11460285904292, 0.24791453292793642]",4.596621638179447,4.596621638179447,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,8,2.0,"[0.5409736496664158, 0.5165275034236658]","[3.114604744996237, 7.747912551354988]","[3.114604744996237, 7.747912551354988]",30.12319855009909,30.12319855009909,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,9,2.0,"[0.45711997010413297, 0.39616319970082453]","[1.8567995515619948, 5.942447995512368]","[1.8567995515619948, 5.942447995512368]",13.304562979062323,13.304562979062323,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,10,2.0,"[0.37493484331814214, 0.5974118027936146]","[0.6240226497721322, 8.96117704190422]","[0.6240226497721322, 8.96117704190422]",33.033935202487854,33.033935202487854,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,11,2.0,"[0.8791476740630574, 0.21107903555235838]","[8.18721511094586, 3.166185533285376]","[8.18721511094586, 3.166185533285376]",9.22225861393823,9.22225861393823,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,12,2.0,"[0.9679263192340227, 0.3267545481999724]","[9.518894788510341, 4.901318222999586]","[9.518894788510341, 4.901318222999586]",5.943087933938578,5.943087933938578,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,13,2.0,"[0.7832168283164777, 0.7579919295915576]","[6.7482524247471645, 11.369878943873363]","[6.7482524247471645, 11.369878943873363]",123.17656464335433,123.17656464335433,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,14,2.0,"[0.21669795947835305, 0.6719653636843783]","[-1.7495306078247044, 10.079480455265674]","[-1.7495306078247044, 10.079480455265674]",9.102177806540194,9.102177806540194,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
SB1_DOE_Head2Head,Branin2D,DOE_CCD,2,0,777000,0.0,0.0,20,15,2.0,"[0.181564539617201, 0.8991158501822539]","[-2.276531905741985, 13.48673775273381]","[-2.276531905741985, 13.48673775273381]",13.973849963108496,13.973849963108496,4.596621638179447,4.596621638179447,4.198734638179447,4.198734638179447,0.0
