exp_name,problem,method,dim,seed,noise_seed,noise_pct,sigma_noise,budget,iter,init_factor,x_uv,x_xy,x,y,y_noisy,best_so_far,best_so_far_obs,regret,regret_obs,time_s
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,10,2.0,"[0.8411502718295848, 0.47585165762436754]","[7.617254077443771, 7.137774864365513]","[7.617254077443771, 7.137774864365513]",45.49169719921121,47.7224646949056,2.922700594081256,7.25416046136237,2.524813594081256,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,11,2.0,"[0.9813763238983442, 0.23190647501051215]","[9.720644858475163, 3.478597125157682]","[9.720644858475163, 3.478597125157682]",1.3667326637134352,11.425479202643713,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,12,2.0,"[0.6736430344218611, 0.08604316854665889]","[5.104645516327917, 1.2906475281998833]","[5.104645516327917, 1.2906475281998833]",13.673017768310917,7.9470015375560275,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,13,2.0,"[0.05354855553877627, 0.19684938445552402]","[-4.196771666918356, 2.9527407668328602]","[-4.196771666918356, 2.9527407668328602]",149.31207058969994,142.37022481687495,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,14,2.0,"[0.45904769030535236, 0.9984032449742121]","[1.8857153545802854, 14.976048674613182]","[1.8857153545802854, 14.976048674613182]",139.6875856184484,146.92828221562678,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,15,2.0,"[0.8373714556526473, 0.8525399734722469]","[7.560571834789709, 12.788099602083703]","[7.560571834789709, 12.788099602083703]",143.57399021125474,145.2122894261,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,16,2.0,"[0.4283546368156273, 0.5284964954930553]","[1.4253195522344093, 7.92744743239583]","[1.4253195522344093, 7.92744743239583]",26.86415650630147,25.78101149184212,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,17,2.0,"[0.7933247630418826, 0.25988817995973834]","[6.899871445628239, 3.898322699396075]","[6.899871445628239, 3.898322699396075]",25.28391717148275,13.65739617286956,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,18,2.0,"[0.8062116951725347, 0.6539824128453162]","[7.0931754275880206, 9.809736192679743]","[7.0931754275880206, 9.809736192679743]",90.56690827406533,99.23518164313,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,19,2.0,"[0.40466638218362666, 0.4208331015069718]","[1.0699957327543999, 6.312496522604577]","[1.0699957327543999, 6.312496522604577]",18.09796890750178,25.24474356048612,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,20,2.0,"[0.25322411065729744, 0.6877974899233466]","[-1.2016383401405384, 10.316962348850199]","[-1.2016383401405384, 10.316962348850199]",18.384086293775127,18.0870450148574,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,21,2.0,"[0.8788398760308536, 0.392094017008738]","[8.182598140462803, 5.881410255131071]","[8.182598140462803, 5.881410255131071]",25.005095385558835,19.55673798319693,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,22,2.0,"[0.692483506261024, 0.7863529698400209]","[5.38725259391536, 11.795294547600314]","[5.38725259391536, 11.795294547600314]",128.78620038329268,146.1761056148725,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,23,2.0,"[0.7645283333840849, 0.9554208428110413]","[6.467925000761273, 14.33131264216562]","[6.467925000761273, 14.33131264216562]",194.23418085207848,201.91049699898824,1.3667326637134352,7.25416046136237,0.9688456637134352,6.85627346136237,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,24,2.0,"[0.9612877056087203, 0.11967660968107866]","[9.419315584130805, 1.7951491452161799]","[9.419315584130805, 1.7951491452161799]",0.8539892266625984,6.500425347156055,0.8539892266625984,6.500425347156055,0.4561022266625983,6.102538347156055,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,25,2.0,"[0.5925560049851636, 0.6179486484350268]","[3.888340074777453, 9.269229726525403]","[3.888340074777453, 9.269229726525403]",59.271263428318704,73.12331165740525,0.8539892266625984,6.500425347156055,0.4561022266625983,6.102538347156055,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,26,2.0,"[0.16569714197678156, 0.9298391680394867]","[-2.5145428703482766, 13.9475875205923]","[-2.5145428703482766, 13.9475875205923]",12.013613267953447,1.7216982547193158,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,27,2.0,"[0.6483229069483153, 0.5123786550320278]","[4.724843604224729, 7.685679825480418]","[4.724843604224729, 7.685679825480418]",50.08180948437419,49.57467149686044,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,28,2.0,"[0.32646935407139577, 0.3525644028830297]","[-0.10295968892906338, 5.288466043245446]","[-0.10295968892906338, 5.288466043245446]",20.31998663374982,5.160990162041518,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,29,2.0,"[0.7494756126732406, 0.040793161102092294]","[6.242134190098609, 0.6118974165313844]","[6.242134190098609, 0.6118974165313844]",19.83120529981945,12.336611614821866,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,30,2.0,"[0.01806343621829721, 0.4078523984939775]","[-4.7290484567255415, 6.117785977409662]","[-4.7290484567255415, 6.117785977409662]",116.20459741472874,106.96267597302806,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,31,2.0,"[0.636821453535794, 0.9070687752688017]","[4.552321803036911, 13.606031629032026]","[4.552321803036911, 13.606031629032026]",156.67838841284882,148.88478160464717,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,32,2.0,"[0.09957339317020777, 0.8331903428079792]","[-3.5063991024468835, 12.497855142119688]","[-3.5063991024468835, 12.497855142119688]",1.480089390537442,6.626370817068853,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,33,2.0,"[0.5725537158479203, 0.5685621278443878]","[3.5883057377188035, 8.528431917665817]","[3.5883057377188035, 8.528431917665817]",44.58424384030268,46.49586453521884,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,34,2.0,"[0.6135094685740887, 0.44167269285872196]","[4.202642028611331, 6.625090392880829]","[4.202642028611331, 6.625090392880829]",30.63682235911348,28.667697924524223,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,35,2.0,"[0.2715538616367505, 0.7745139510419816]","[-0.9266920754487424, 11.617709265629724]","[-0.9266920754487424, 11.617709265629724]",32.02207507466562,33.91655068098584,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,36,2.0,"[0.924431476001233, 0.3208156240888117]","[8.866472140018494, 4.812234361332176]","[8.866472140018494, 4.812234361332176]",9.517255311785346,22.873413373283864,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,37,2.0,"[0.217938121310217, 0.704657447362827]","[-1.7309281803467451, 10.569861710442405]","[-1.7309281803467451, 10.569861710442405]",10.508007501663611,9.14693404067024,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,38,2.0,"[0.18038638220856307, 0.21035203875438194]","[-2.294204266871554, 3.155280581315729]","[-2.294204266871554, 3.155280581315729]",55.13899988739938,50.76716986194351,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,39,2.0,"[0.3170837454819781, 0.06353060278465762]","[-0.24374381777032816, 0.9529590417698643]","[-0.24374381777032816, 0.9529590417698643]",48.9406847651137,45.57052139517548,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,40,2.0,"[0.3746829899399892, 0.5491085883560468]","[0.620244849099838, 8.236628825340702]","[0.620244849099838, 8.236628825340702]",27.88837910729207,27.68553429049405,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,41,2.0,"[0.11180556043191972, 0.6663460146090905]","[-3.322916593521204, 9.995190219136358]","[-3.322916593521204, 9.995190219136358]",7.952738168095148,16.869602642089895,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,42,2.0,"[0.06102421827700313, 0.8683273928082279]","[-4.084636725844953, 13.024910892123419]","[-4.084636725844953, 13.024910892123419]",7.021683161193346,4.699100302489978,0.8539892266625984,1.7216982547193158,0.4561022266625983,1.323811254719316,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,43,2.0,"[0.47940506887966783, 0.3135979164329606]","[2.191076033195017, 4.703968746494409]","[2.191076033195017, 4.703968746494409]",6.886639165671992,-7.047780041690986,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,44,2.0,"[0.5049579795519358, 0.6300412349276644]","[2.5743696932790368, 9.450618523914965]","[2.5743696932790368, 9.450618523914965]",46.68046790840184,60.72744609570945,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,45,2.0,"[0.5206241654608528, 0.029450894119584733]","[2.8093624819127916, 0.441763411793771]","[2.8093624819127916, 0.441763411793771]",5.360671025245344,18.06374986843561,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,46,2.0,"[0.14848782715978154, 0.9785692694784509]","[-2.7726825926032768, 14.678539042176764]","[-2.7726825926032768, 14.678539042176764]",11.75340701849954,16.60114309693621,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,47,2.0,"[0.9044512185854795, 0.48725605642821873]","[8.566768278782192, 7.308840846423281]","[8.566768278782192, 7.308840846423281]",33.5595160252814,27.70385334057476,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,48,2.0,"[0.3489600624954118, 0.810422590452396]","[0.23440093743117707, 12.15633885678594]","[0.23440093743117707, 12.15633885678594]",61.87994873308418,58.78299732058712,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,31,777031,0.2,10.466260700916362,50,49,2.0,"[0.48444549880804416, 0.1242006753111006]","[2.266682482120663, 1.863010129666509]","[2.266682482120663, 1.863010129666509]",5.268100142030688,33.14471473528729,0.8539892266625984,-7.047780041690986,0.4561022266625983,-7.445667041690986,0.0010051727294921
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,0,2.0,"[0.6276314712942717, 0.2613333135490373]","[4.414472069414074, 3.91999970323556]","[4.414472069414074, 3.91999970323556]",13.078423317404097,13.078423317404097,13.078423317404097,13.078423317404097,12.680536317404094,12.680536317404094,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,1,2.0,"[0.5299532763165857, 0.7846963583367915]","[2.949299144748786, 11.770445375051873]","[2.949299144748786, 11.770445375051873]",87.8236699497503,87.8236699497503,13.078423317404097,13.078423317404097,12.680536317404094,12.680536317404094,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,2,2.0,"[0.8694564688506189, 0.13826054379944747]","[8.041847032759284, 2.073908156991712]","[8.041847032759284, 2.073908156991712]",8.475399788543772,8.475399788543772,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,3,2.0,"[0.2121556842570846, 0.8661969842825246]","[-1.817664736143731, 12.992954764237869]","[-1.817664736143731, 12.992954764237869]",21.146224362913955,21.146224362913955,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,4,2.0,"[0.07933660492203577, 0.15101831929793472]","[-3.8099509261694635, 2.2652747894690206]","[-3.8099509261694635, 2.2652747894690206]",138.73815370272402,138.73815370272402,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,5,2.0,"[0.6963086045994556, 0.6350070014551117]","[5.444629068991835, 9.525105021826676]","[5.444629068991835, 9.525105021826676]",86.32498126140318,86.32498126140318,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,6,2.0,"[0.472434668309172, 0.9589664943939454]","[2.08652002463758, 14.384497415909182]","[2.08652002463758, 14.384497415909182]",129.4284403062545,129.4284403062545,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,7,2.0,"[0.7977514437623358, 0.4143415136324993]","[6.966271656435037, 6.21512270448749]","[6.966271656435037, 6.21512270448749]",42.77977639464756,42.77977639464756,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,8,2.0,"[0.49037904105838875, 0.5856649297454234]","[2.3556856158758315, 8.784973946181351]","[2.3556856158758315, 8.784973946181351]",37.05455692944292,37.05455692944292,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,9,2.0,"[0.9374693614153562, 0.9863855475552773]","[9.062040421230343, 14.795783213329159]","[9.062040421230343, 14.795783213329159]",160.0288073611938,160.0288073611938,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,10,2.0,"[0.25625127717681556, 0.7604795826520424]","[-1.1562308423477665, 11.407193739780636]","[-1.1562308423477665, 11.407193739780636]",25.388877120166075,25.388877120166075,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,11,2.0,"[0.5961999484869652, 0.7000519910224451]","[3.942999227304478, 10.500779865336677]","[3.942999227304478, 10.500779865336677]",80.19406986582946,80.19406986582946,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,12,2.0,"[0.8530021943309838, 0.4988150321049582]","[7.795032914964757, 7.482225481574373]","[7.795032914964757, 7.482225481574373]",47.03313621252937,47.03313621252937,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,13,2.0,"[0.95084617173308, 0.9172312258275702]","[9.2626925759962, 13.758468387413552]","[9.2626925759962, 13.758468387413552]",130.86699588679755,130.86699588679755,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,14,2.0,"[0.26322395851071445, 0.8299964777308226]","[-1.0516406223392831, 12.449947165962339]","[-1.0516406223392831, 12.449947165962339]",36.23188093317805,36.23188093317805,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,15,2.0,"[0.1808108409900042, 0.42238330963566645]","[-2.287837385149937, 6.335749644534997]","[-2.287837385149937, 6.335749644534997]",19.54331297723757,19.54331297723757,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,16,2.0,"[0.6433741476224171, 0.720495810184341]","[4.650612214336256, 10.807437152765115]","[4.650612214336256, 10.807437152765115]",98.0510860200259,98.0510860200259,8.475399788543772,8.475399788543772,8.077512788543771,8.077512788543771,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,17,2.0,"[0.9960024462750006, 0.35071339430035925]","[9.94003669412501, 5.260700914505389]","[9.94003669412501, 5.260700914505389]",7.01200699488663,7.01200699488663,7.01200699488663,7.01200699488663,6.614119994886631,6.614119994886631,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,18,2.0,"[0.6074547564735292, 0.7408022577858429]","[4.1118213471029375, 11.112033866787643]","[4.1118213471029375, 11.112033866787643]",94.293825973421,94.293825973421,7.01200699488663,7.01200699488663,6.614119994886631,6.614119994886631,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,19,2.0,"[0.14816914722976282, 0.6437559514714598]","[-2.7774627915535577, 9.656339272071897]","[-2.7774627915535577, 9.656339272071897]",4.127517091152858,4.127517091152858,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,20,2.0,"[0.16820970600753316, 0.9314012261346674]","[-2.476854409887003, 13.97101839202001]","[-2.476854409887003, 13.97101839202001]",12.917059283492971,12.917059283492971,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,21,2.0,"[0.5067840321675017, 0.33849060344450477]","[2.6017604825125247, 5.077359051667571]","[2.6017604825125247, 5.077359051667571]",7.256375726751751,7.256375726751751,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,22,2.0,"[0.7433241620483118, 0.6151059228289945]","[6.149862430724676, 9.226588842434916]","[6.149862430724676, 9.226588842434916]",85.59000406313285,85.59000406313285,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,23,2.0,"[0.43730491709689623, 0.8128806093812398]","[1.5595737564534433, 12.193209140718597]","[1.5595737564534433, 12.193209140718597]",80.01635701584988,80.01635701584988,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,24,2.0,"[0.718189240643902, 0.28653690449473407]","[5.77283860965853, 4.298053567421011]","[5.77283860965853, 4.298053567421011]",28.495111393429774,28.495111393429774,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,25,2.0,"[0.89734616415464, 0.36861826375524825]","[8.460192462319599, 5.529273956328724]","[8.460192462319599, 5.529273956328724]",18.574571960549203,18.574571960549203,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,26,2.0,"[0.8269929168480977, 0.5198195220846056]","[7.404893752721465, 7.7972928312690835]","[7.404893752721465, 7.7972928312690835]",56.406272078143246,56.406272078143246,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,27,2.0,"[0.28298611231195564, 0.5476815956904244]","[-0.7552083153206652, 8.215223935356367]","[-0.7552083153206652, 8.215223935356367]",17.874410480652276,17.874410480652276,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,28,2.0,"[0.6622589833464435, 0.07342596844632107]","[4.933884750196652, 1.1013895266948162]","[4.933884750196652, 1.1013895266948162]",12.145905374157593,12.145905374157593,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,29,2.0,"[0.7358807221041964, 0.6959450598783851]","[6.038210831562946, 10.439175898175776]","[6.038210831562946, 10.439175898175776]",106.53647608064593,106.53647608064593,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,30,2.0,"[0.09660203131641926, 0.18466365581345617]","[-3.5509695302537114, 2.7699548372018428]","[-3.5509695302537114, 2.7699548372018428]",111.66247308877928,111.66247308877928,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,31,2.0,"[0.9112746074395931, 0.9633395072721374]","[8.669119111593897, 14.450092609082061]","[8.669119111593897, 14.450092609082061]",160.23138953702687,160.23138953702687,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,32,2.0,"[0.3209320868139316, 0.22918414070828688]","[-0.18601869779102564, 3.4377621106243033]","[-0.18601869779102564, 3.4377621106243033]",27.631889616763623,27.631889616763623,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,33,2.0,"[0.5498886015752357, 0.5657141395566604]","[3.2483290236285356, 8.485712093349905]","[3.2483290236285356, 8.485712093349905]",40.0478327584456,40.0478327584456,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,34,2.0,"[0.976702062097655, 0.8912695492119772]","[9.650530931464825, 13.369043238179659]","[9.650530931464825, 13.369043238179659]",115.06802674725137,115.06802674725137,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,35,2.0,"[0.8108119698895334, 0.011444589909441678]","[7.162179548343001, 0.17166884864162518]","[7.162179548343001, 0.17166884864162518]",17.24083171514752,17.24083171514752,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,36,2.0,"[0.3859723579199513, 0.16304779762229868]","[0.78958536879927, 2.4457169643344803]","[0.78958536879927, 2.4457169643344803]",22.416866641962585,22.416866641962585,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,37,2.0,"[0.7627034915092978, 0.2592357891918649]","[6.440552372639468, 3.8885368378779734]","[6.440552372639468, 3.8885368378779734]",27.213689194990387,27.213689194990387,4.127517091152858,4.127517091152858,3.729630091152858,3.729630091152858,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,38,2.0,"[0.5763066826292594, 0.0594446406669708]","[3.6446002394388923, 0.891669610004562]","[3.6446002394388923, 0.891669610004562]",2.635282765320415,2.635282765320415,2.635282765320415,2.635282765320415,2.237395765320416,2.237395765320416,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,39,2.0,"[0.13202446752013194, 0.3118288143870431]","[-3.0196329871980208, 4.677432215805646]","[-3.0196329871980208, 4.677432215805646]",53.85255987209595,53.85255987209595,2.635282765320415,2.635282765320415,2.237395765320416,2.237395765320416,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,40,2.0,"[0.027542711079229402, 0.39497833267687904]","[-4.586859333811559, 5.924674990153186]","[-4.586859333811559, 5.924674990153186]",110.67629803923776,110.67629803923776,2.635282765320415,2.635282765320415,2.237395765320416,2.237395765320416,0.0
TB_RSM_B50-final,Branin2D,DOE_LHS,2.0,32,777032,0.0,0.0,50,41,2.0,"[0.003204856607495361, 0.08919423679321606]","[-4.9519271508875695, 1.3379135518982408]","[-4.9519271508875695, 1.3379135518982408]",259.11780487759654,259.11780487759654,2.635282765320415,2.635282765320415,2.237395765320416,2.237395765320416,0.0
