exp_name,problem,method,dim,seed,noise_seed,noise_pct,sigma_noise,budget,iter,init_factor,x_uv,x_xy,x,y,y_noisy,best_so_far,best_so_far_obs,regret,regret_obs,time_s
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,33,2.0,"[0.8337749931899052, 0.4085533610570916]","[7.506624897848578, 6.1283004158563745]","[7.506624897848578, 6.1283004158563745]",36.27024032285558,36.27024032285558,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.500070095062256
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,34,2.0,"[0.038228481727642594, 0.37488024852781965]","[-4.426572774085361, 5.623203727917295]","[-4.426572774085361, 5.623203727917295]",106.3593133462322,106.3593133462322,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.596083402633667
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,35,2.0,"[0.9799035360272874, 0.9655345822017302]","[9.698553040409312, 14.483018733025952]","[9.698553040409312, 14.483018733025952]",139.2272220619167,139.2272220619167,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.6799278259277344
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,36,2.0,"[0.2302968449831999, 0.8120807330945093]","[-1.5455473252520013, 12.18121099641764]","[-1.5455473252520013, 12.18121099641764]",21.88969594632482,21.88969594632482,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.7961642742156982
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,37,2.0,"[0.09134141650915384, 0.6426169638654233]","[-3.6298787523626923, 9.63925445798135]","[-3.6298787523626923, 9.63925445798135]",16.265720334120253,16.265720334120253,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.888141393661499
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,38,2.0,"[0.5205696933295224, 0.5393873163201465]","[2.808545399942836, 8.090809744802197]","[2.808545399942836, 8.090809744802197]",31.63651787361963,31.63651787361963,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,1.9936506748199463
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,39,2.0,"[0.43366583099793465, 0.6913450921865936]","[1.5049874649690196, 10.370176382798903]","[1.5049874649690196, 10.370176382798903]",52.52906766748144,52.52906766748144,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.083439826965332
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,40,2.0,"[0.505091625842072, 0.4308495344554766]","[2.5763743876310805, 6.462743016832149]","[2.5763743876310805, 6.462743016832149]",15.62336317498884,15.62336317498884,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.1799919605255127
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,41,2.0,"[0.09131985536936182, 0.5089748870557005]","[-3.6302021694595727, 7.6346233058355075]","[-3.6302021694595727, 7.6346233058355075]",35.69091289728534,35.69091289728534,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.27999210357666
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,42,2.0,"[0.5469827794296744, 0.6528110173130274]","[3.2047416914451166, 9.79216525969541]","[3.2047416914451166, 9.79216525969541]",57.65983098403069,57.65983098403069,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.4635910987854004
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,43,2.0,"[0.10114762574612457, 0.14126330705329482]","[-3.4827856138081312, 2.1189496057994224]","[-3.4827856138081312, 2.1189496057994224]",121.75473610229356,121.75473610229356,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.613583564758301
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,44,2.0,"[0.10073156774978897, 0.6733982536631457]","[-3.4890264837531655, 10.100973804947184]","[-3.4890264837531655, 10.100973804947184]",10.119743462461845,10.119743462461845,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,2.896986246109009
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,45,2.0,"[0.8087333518447647, 0.2714192633761717]","[7.13100027767147, 4.071288950642576]","[7.13100027767147, 4.071288950642576]",24.483721914721087,24.483721914721087,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,3.0909688472747803
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,46,2.0,"[0.7441836230713524, 0.8813512705939391]","[6.162754346070287, 13.220269058909087]","[6.162754346070287, 13.220269058909087]",166.48099644490327,166.48099644490327,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,3.25351881980896
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,47,2.0,"[0.9883792655773023, 0.9612576442635616]","[9.825688983659534, 14.418864663953425]","[9.825688983659534, 14.418864663953425]",135.36974140753293,135.36974140753293,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,3.349563837051392
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,48,2.0,"[0.9950981593374184, 0.8987258574984335]","[9.926472390061276, 13.480887862476502]","[9.926472390061276, 13.480887862476502]",112.88751833969522,112.88751833969522,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,3.453671455383301
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.0,0.0,50,49,2.0,"[0.5434895043158879, 0.5541085206765396]","[3.152342564738319, 8.311627810148094]","[3.152342564738319, 8.311627810148094]",36.94042241834548,36.94042241834548,1.517852336894293,1.517852336894293,1.1199653368942937,1.1199653368942937,3.583153486251831
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,0,2.0,"[0.2697867137638703, 0.04097352393619469]","[-0.9531992935419451, 0.6146028590429203]","[-0.9531992935419451, 0.6146028590429203]",64.8384750087601,66.53802574306422,64.8384750087601,66.53802574306422,64.4405880087601,66.14013874306423,0.0
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,1,2.0,"[0.016527635528529094, 0.8132702392002724]","[-4.752085467072064, 12.199053588004086]","[-4.752085467072064, 12.199053588004086]",28.71154828225334,25.391781860837025,28.71154828225334,25.391781860837025,28.31366128225334,24.993894860837024,0.0
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,2,2.0,"[0.9127555772777217, 0.6066357757671799]","[8.691333659165826, 9.099536636507699]","[8.691333659165826, 9.099536636507699]",54.32909133550823,54.27723377873984,28.71154828225334,25.391781860837025,28.31366128225334,24.993894860837024,0.0
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,3,2.0,"[0.7294965609839984, 0.5436249914654229]","[5.942448414759976, 8.154374871981343]","[5.942448414759976, 8.154374871981343]",68.75570930373812,62.59272618328989,28.71154828225334,25.391781860837025,28.31366128225334,24.993894860837024,0.0
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,4,2.0,"[0.4812604965752686, 0.8135340641796355]","[2.218907448629029, 12.203010962694533]","[2.218907448629029, 12.203010962694533]",86.9854541675547,93.6817400596649,28.71154828225334,25.391781860837025,28.31366128225334,24.993894860837024,0.0238170623779296
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,5,2.0,"[0.4646460759129756, 0.6499032246183618]","[1.9696911386946336, 9.748548369275428]","[1.9696911386946336, 9.748548369275428]",47.0031961790196,71.93386595012902,28.71154828225334,25.391781860837025,28.31366128225334,24.993894860837024,0.0569732189178466
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,6,2.0,"[0.051722645106049514, 0.7210528537145383]","[-4.224160323409257, 10.815792805718075]","[-4.224160323409257, 10.815792805718075]",23.23927118405179,35.56301742593122,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.1103594303131103
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,7,2.0,"[0.023356387448754568, 0.6786069088523675]","[-4.6496541882686815, 10.179103632785512]","[-4.6496541882686815, 10.179103632785512]",45.565331828901456,58.02313154894577,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.1465976238250732
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,8,2.0,"[0.9058611855908387, 0.6917831674224066]","[8.587917783862581, 10.376747511336099]","[8.587917783862581, 10.376747511336099]",76.11095801002693,77.79200593911561,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.1904325485229492
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,9,2.0,"[0.5538878523139186, 0.7588190118097979]","[3.3083177847087786, 11.382285177146969]","[3.3083177847087786, 11.382285177146969]",85.7925520461631,105.73792814071948,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.2511370182037353
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,10,2.0,"[0.8209000395755062, 0.7830978243227352]","[7.313500593632593, 11.746467364841028]","[7.313500593632593, 11.746467364841028]",124.69855207791272,148.78868365924373,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.2919955253601074
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,11,2.0,"[0.06870497111208895, 0.43559187479094963]","[-3.9694254333186656, 6.5338781218642445]","[-3.9694254333186656, 6.5338781218642445]",64.64327447116011,53.37172200900918,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.3505468368530273
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,12,2.0,"[0.9225441151597523, 0.7539152706325929]","[8.838161727396285, 11.308729059488893]","[8.838161727396285, 11.308729059488893]",88.19764910352369,88.09173822323787,23.23927118405179,25.391781860837025,22.84138418405179,24.993894860837024,0.4002454280853271
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,13,2.0,"[0.7799054891626306, 0.050148174197712114]","[6.6985823374394595, 0.7522226129656817]","[6.6985823374394595, 0.7522226129656817]",18.932424409012413,34.637020968076385,18.932424409012413,25.391781860837025,18.53453740901241,24.993894860837024,0.4592123031616211
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,14,2.0,"[0.1982134592421121, 0.05165805402603274]","[-2.0267981113683184, 0.7748708103904911]","[-2.0267981113683184, 0.7748708103904911]",86.43996071868378,91.9637787799702,18.932424409012413,25.391781860837025,18.53453740901241,24.993894860837024,0.5213832855224609
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,15,2.0,"[0.17926603218665849, 0.8889828404329531]","[-2.3110095172001226, 13.334742606494295]","[-2.3110095172001226, 13.334742606494295]",12.325283739270477,13.07904187446958,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.5601825714111328
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,16,2.0,"[0.39567705271831644, 0.9369736337842488]","[0.935155790774747, 14.054604506763733]","[0.935155790774747, 14.054604506763733]",104.62517786924076,101.28012208653588,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.6103780269622803
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,17,2.0,"[0.25768898842729826, 0.09514058453078389]","[-1.134665173590526, 1.4271087679617582]","[-1.134665173590526, 1.4271087679617582]",56.89444766683689,38.0678062958511,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.6450586318969727
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,18,2.0,"[0.855669658540448, 0.7209366349967083]","[7.83504487810672, 10.814049524950626]","[7.83504487810672, 10.814049524950626]",97.67055805528418,86.37623776217264,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.7145607471466064
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,19,2.0,"[0.8296723761442324, 0.8349504775111299]","[7.445085642163486, 12.524257162666949]","[7.445085642163486, 12.524257162666949]",139.54626646630015,137.66521617641718,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.7698731422424316
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,20,2.0,"[0.8623697109106303, 0.6169236427953961]","[7.935545663659454, 9.253854641930943]","[7.935545663659454, 9.253854641930943]",69.2576553737437,54.19783636136657,12.325283739270477,13.07904187446958,11.927396739270476,12.68115487446958,0.8157339096069336
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,21,2.0,"[0.5256694058389296, 0.3059614892165784]","[2.8850410875839447, 4.589422338248676]","[2.8850410875839447, 4.589422338248676]",5.146742419484247,2.7348625691533788,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,0.8609364032745361
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,22,2.0,"[0.1956264061302404, 0.3030704753165616]","[-2.065603908046394, 4.546057129748425]","[-2.065603908046394, 4.546057129748425]",33.45243776147466,34.87812623718028,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,0.9240379333496094
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,23,2.0,"[0.13722723226535516, 0.29578608881038504]","[-2.9415915160196726, 4.436791332155775]","[-2.9415915160196726, 4.436791332155775]",54.79901847120437,76.57332766377692,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,0.9785270690917968
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,24,2.0,"[0.22516169086593063, 0.29812835963476436]","[-1.6225746370110405, 4.471925394521465]","[-1.6225746370110405, 4.471925394521465]",29.3108160044554,16.509323396733986,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,1.0570909976959229
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,25,2.0,"[0.17594980780482594, 0.2970767977137234]","[-2.3607528829276108, 4.4561519657058515]","[-2.3607528829276108, 4.4561519657058515]",39.43266288252296,37.10310250774799,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,1.107577562332153
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,26,2.0,"[0.21552895339203826, 0.29835820575411054]","[-1.767065699119426, 4.475373086311658]","[-1.767065699119426, 4.475373086311658]",30.59868482262543,23.081351758119407,5.146742419484247,2.7348625691533788,4.748855419484247,2.336975569153379,1.1564617156982422
SB4_BO_EI_vs_KG_noise,Branin2D,BO_EI,2,0,777000,0.2,10.282938010515531,50,27,2.0,"[0.5605108889275938, 0.3064482061066426]","[3.4076633339139075, 4.596723091599639]","[3.4076633339139075, 4.596723091599639]",7.086550700020882,-0.7728211303273724,5.146742419484247,-0.7728211303273724,4.748855419484247,-1.1707081303273723,1.1942782402038574
